time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
41900,68,1,1,6,0,60
41950,68,1,1,6,0,60
42000,68,1,1,6,0,60
42050,68,1,1,6,0,60
42100,71,1,1,9,0,60
42150,71,1,1,9,0,60
42200,68,1,1,6,0,60
42250,68,1,1,6,0,60
42300,68,1,1,6,0,60
42350,68,1,1,6,0,60
42400,71,1,1,9,0,60
42450,71,1,1,9,0,60
42500,68,1,1,6,0,60
42550,68,1,1,6,0,60
42600,68,1,1,6,0,60
42650,68,1,1,6,0,60
42700,71,1,1,9,0,60
42750,71,1,1,9,0,60
42800,68,1,1,6,0,60
42850,68,1,1,6,0,60
42900,68,1,1,6,0,60
42950,68,1,1,6,0,60
43000,71,1,1,9,0,60
43050,71,1,1,9,0,60
43100,68,1,1,6,0,60
43150,68,1,1,6,0,60
43200,68,1,1,6,0,60
43250,68,1,1,6,0,60
43300,71,1,1,9,0,60
43350,71,1,1,9,0,60
43400,68,1,1,6,0,60
43450,68,1,1,6,0,60
43500,68,1,1,6,0,60
43550,68,1,1,6,0,60
43600,71,1,1,9,0,60
43650,71,1,1,9,0,60
43700,68,1,1,6,0,60
43750,68,1,1,6,0,60
43800,68,1,1,6,0,60
43850,68,1,1,6,0,60
43900,71,1,1,9,0,60
43950,71,1,1,9,0,60
44000,68,1,1,6,0,60
44050,68,1,1,6,0,60
44100,68,1,1,6,0,60
44150,68,1,1,6,0,60
44200,71,1,1,9,0,60
44250,71,1,1,9,0,60
44300,68,1,1,6,0,60
44350,68,1,1,6,0,60
44400,68,1,1,6,0,60
44450,68,1,1,6,0,60
44500,71,1,1,9,0,60
44550,71,1,1,9,0,60
44600,68,1,1,6,0,60
44650,68,1,1,6,0,60
44700,68,1,1,6,0,60
44750,68,1,1,6,0,60
44800,71,1,1,9,0,60
44850,71,1,1,9,0,60
44900,68,1,1,6,0,60
44950,68,1,1,6,0,60
45000,68,1,1,6,0,60
45050,68,1,1,6,0,60
45100,71,1,1,9,0,60
45150,71,1,1,9,0,60
45200,68,1,1,6,0,60
45250,68,1,1,6,0,60
45300,68,1,1,6,0,60
45350,68,1,1,6,0,60
45400,71,1,1,9,0,60
45450,71,1,1,9,0,60
45500,68,1,1,6,0,60
45550,68,1,1,6,0,60
45600,68,1,1,6,0,60
45650,68,1,1,6,0,60
